repository,repo,release_id,name,tag_name,published_at
langchain-ai/langchain,langchain-ai/langchain,173740044,langchain-fireworks==0.2.0.dev1,langchain-fireworks==0.2.0.dev1,2024-09-05 22:14:14+00:00
langchain-ai/langchain,langchain-ai/langchain,173704652,langchain-fireworks==0.2.0.dev0,langchain-fireworks==0.2.0.dev0,2024-09-05 18:01:59+00:00
langchain-ai/langchain,langchain-ai/langchain,173737541,langchain-core==0.3.0.dev2,langchain-core==0.3.0.dev2,2024-09-05 21:48:05+00:00
langchain-ai/langchain,langchain-ai/langchain,173741958,langchain-community==0.3.0.dev1,langchain-community==0.3.0.dev1,2024-09-05 22:36:07+00:00
langchain-ai/langchain,langchain-ai/langchain,173740126,langchain-anthropic==0.2.0.dev1,langchain-anthropic==0.2.0.dev1,2024-09-05 22:15:02+00:00
langchain-ai/langchain,langchain-ai/langchain,173686509,langchain-anthropic==0.2.0.dev0,langchain-anthropic==0.2.0.dev0,2024-09-05 16:15:11+00:00
langchain-ai/langchain,langchain-ai/langchain,173525866,langchain-core==0.3.0.dev1,langchain-core==0.3.0.dev1,2024-09-04 23:19:29+00:00
langchain-ai/langchain,langchain-ai/langchain,173279384,langchain==0.2.16,langchain==0.2.16,2024-09-03 18:20:35+00:00
langchain-ai/langchain,langchain-ai/langchain,173279233,langchain-text-splitters==0.2.4,langchain-text-splitters==0.2.4,2024-09-03 18:19:27+00:00
langchain-ai/langchain,langchain-ai/langchain,173278546,langchain-mistralai==0.1.13,langchain-mistralai==0.1.13,2024-09-03 18:14:36+00:00
langchain-ai/langchain,langchain-ai/langchain,173306951,langchain-experimental==0.0.65,langchain-experimental==0.0.65,2024-09-03 21:18:46+00:00
langchain-ai/langchain,langchain-ai/langchain,173272473,langchain-core==0.2.38,langchain-core==0.2.38,2024-09-03 17:36:45+00:00
langchain-ai/langchain,langchain-ai/langchain,173283380,langchain-community==0.2.16,langchain-community==0.2.16,2024-09-03 18:47:52+00:00
langchain-ai/langchain,langchain-ai/langchain,172861679,langchain-ollama==0.1.3,langchain-ollama==0.1.3,2024-08-31 00:16:01+00:00
langchain-ai/langchain,langchain-ai/langchain,172856738,langchain-core==0.2.37,langchain-core==0.2.37,2024-08-30 22:42:38+00:00
langchain-ai/langchain,langchain-ai/langchain,172857555,langchain-community==0.2.15,langchain-community==0.2.15,2024-08-30 22:58:59+00:00
langchain-ai/langchain,langchain-ai/langchain,172556793,langchain-prompty==0.0.3,langchain-prompty==0.0.3,2024-08-29 12:55:23+00:00
langchain-ai/langchain,langchain-ai/langchain,172304965,langchain==0.2.15,langchain==0.2.15,2024-08-28 08:44:55+00:00
langchain-ai/langchain,langchain-ai/langchain,172308032,langchain-openai==0.1.23,langchain-openai==0.1.23,2024-08-28 09:01:32+00:00
langchain-ai/langchain,langchain-ai/langchain,172431532,langchain-ollama==0.1.2,langchain-ollama==0.1.2,2024-08-28 19:34:58+00:00
langchain-ai/langchain,langchain-ai/langchain,172417714,langchain-core==0.2.36,langchain-core==0.2.36,2024-08-28 18:10:19+00:00
langchain-ai/langchain,langchain-ai/langchain,172431512,langchain-community==0.2.14,langchain-community==0.2.14,2024-08-28 19:34:52+00:00
langchain-ai/langchain,langchain-ai/langchain,172308677,langchain-community==0.2.13,langchain-community==0.2.13,2024-08-28 09:04:40+00:00
langchain-ai/langchain,langchain-ai/langchain,171852577,langchain-core==0.2.35,langchain-core==0.2.35,2024-08-25 23:54:01+00:00
langchain-ai/langchain,langchain-ai/langchain,171524073,langchain-cli==0.0.30,langchain-cli==0.0.30,2024-08-22 17:25:56+00:00
langchain-ai/langchain,langchain-ai/langchain,171371474,langchain-unstructured==0.1.2,langchain-unstructured==0.1.2,2024-08-21 23:34:41+00:00
langchain-ai/langchain,langchain-ai/langchain,171312986,langchain-core==0.2.34,langchain-core==0.2.34,2024-08-21 16:31:42+00:00
langchain-ai/langchain,langchain-ai/langchain,171368555,langchain-box==0.1.0,langchain-box==0.1.0,2024-08-21 22:49:40+00:00
langchain-ai/langchain,langchain-ai/langchain,170630744,langchain-openai==0.1.22,langchain-openai==0.1.22,2024-08-16 18:57:15+00:00
langchain-ai/langchain,langchain-ai/langchain,170615853,langchain-core==0.2.33,langchain-core==0.2.33,2024-08-16 18:23:35+00:00
langchain-ai/langchain,langchain-ai/langchain,170271113,langchain==0.2.14,langchain==0.2.14,2024-08-15 00:06:34+00:00
langchain-ai/langchain,langchain-ai/langchain,170269766,langchain-core==0.2.32,langchain-core==0.2.32,2024-08-14 23:01:51+00:00
langchain-ai/langchain,langchain-ai/langchain,170237058,langchain-core==0.2.31,langchain-core==0.2.31,2024-08-14 18:35:46+00:00
langchain-ai/langchain,langchain-ai/langchain,170215588,langchain-anthropic==0.1.23,langchain-anthropic==0.1.23,2024-08-14 16:20:28+00:00
langchain-ai/langchain,langchain-ai/langchain,169863780,langchain==0.2.13,langchain==0.2.13,2024-08-12 22:32:02+00:00
langchain-ai/langchain,langchain-ai/langchain,169861537,langchain-core==0.2.30,langchain-core==0.2.30,2024-08-12 22:05:36+00:00
langchain-ai/langchain,langchain-ai/langchain,169870267,langchain-community==0.2.12,langchain-community==0.2.12,2024-08-13 00:09:42+00:00
langchain-ai/langchain,langchain-ai/langchain,169646137,langchain-openai==0.1.21,langchain-openai==0.1.21,2024-08-10 23:46:01+00:00
langchain-ai/langchain,langchain-ai/langchain,169423051,langchain-mongodb==0.1.8,langchain-mongodb==0.1.8,2024-08-08 23:12:39+00:00
langchain-ai/langchain,langchain-ai/langchain,169401400,langchain-cli==0.0.29,langchain-cli==0.0.29,2024-08-08 19:56:47+00:00
langchain-ai/langchain,langchain-ai/langchain,169168939,langchain-openai==0.1.21rc2,langchain-openai==0.1.21rc2,2024-08-07 17:56:11+00:00
langchain-ai/langchain,langchain-ai/langchain,169160189,langchain-core==0.2.29,langchain-core==0.2.29,2024-08-07 16:54:44+00:00
langchain-ai/langchain,langchain-ai/langchain,168999759,langchain-openai==0.1.21rc1,langchain-openai==0.1.21rc1,2024-08-06 22:33:42+00:00
langchain-ai/langchain,langchain-ai/langchain,169003974,langchain-milvus==0.1.4,langchain-milvus==0.1.4,2024-08-06 23:34:48+00:00
langchain-ai/langchain,langchain-ai/langchain,168994626,langchain-core==0.2.29rc1,langchain-core==0.2.29rc1,2024-08-06 21:46:51+00:00
langchain-ai/langchain,langchain-ai/langchain,168376547,langchain==0.2.12,langchain==0.2.12,2024-08-02 04:09:24+00:00
langchain-ai/langchain,langchain-ai/langchain,168503608,langchain-experimental==0.0.64,langchain-experimental==0.0.64,2024-08-02 20:03:44+00:00
langchain-ai/langchain,langchain-ai/langchain,168511516,langchain-core==0.2.28,langchain-core==0.2.28,2024-08-02 21:21:32+00:00
langchain-ai/langchain,langchain-ai/langchain,168361880,langchain-core==0.2.27,langchain-core==0.2.27,2024-08-02 02:01:17+00:00
langchain-ai/langchain,langchain-ai/langchain,168507103,langchain-community==0.2.11,langchain-community==0.2.11,2024-08-02 20:36:38+00:00
langchain-ai/langchain,langchain-ai/langchain,168141768,langchain-ollama==0.1.1,langchain-ollama==0.1.1,2024-08-01 00:35:16+00:00
langchain-ai/langchain,langchain-ai/langchain,168126229,langchain-together==0.1.5,langchain-together==0.1.5,2024-07-31 21:29:45+00:00
langchain-ai/langchain,langchain-ai/langchain,168132122,langchain-openai==0.1.20,langchain-openai==0.1.20,2024-07-31 22:20:44+00:00
langchain-ai/langchain,langchain-ai/langchain,168126153,langchain-mistralai==0.1.12,langchain-mistralai==0.1.12,2024-07-31 21:29:00+00:00
langchain-ai/langchain,langchain-ai/langchain,168126134,langchain-groq==0.1.9,langchain-groq==0.1.9,2024-07-31 21:28:54+00:00
langchain-ai/langchain,langchain-ai/langchain,168126126,langchain-fireworks==0.1.7,langchain-fireworks==0.1.7,2024-07-31 21:28:50+00:00
langchain-ai/langchain,langchain-ai/langchain,168106439,langchain-core==0.2.26,langchain-core==0.2.26,2024-07-31 19:07:46+00:00
langchain-ai/langchain,langchain-ai/langchain,168114890,langchain-cli==0.0.28,langchain-cli==0.0.28,2024-07-31 20:07:09+00:00
langchain-ai/langchain,langchain-ai/langchain,168126202,langchain-anthropic==0.1.22,langchain-anthropic==0.1.22,2024-07-31 21:29:28+00:00
langchain-ai/langchain,langchain-ai/langchain,167920540,langchain-core==0.2.25,langchain-core==0.2.25,2024-07-30 20:03:26+00:00
langchain-ai/langchain,langchain-ai/langchain,167939065,langchain-cli==0.0.27,langchain-cli==0.0.27,2024-07-30 22:11:39+00:00
langchain-ai/langchain,langchain-ai/langchain,167709628,langchain-unstructured==0.1.1,langchain-unstructured==0.1.1,2024-07-29 18:22:52+00:00
langchain-ai/langchain,langchain-ai/langchain,167708176,langchain-groq==0.1.8,langchain-groq==0.1.8,2024-07-29 18:14:37+00:00
langchain-ai/langchain,langchain-ai/langchain,167707762,langchain-fireworks==0.1.6,langchain-fireworks==0.1.6,2024-07-29 18:11:59+00:00
langchain-ai/langchain,langchain-ai/langchain,167421895,langchain-robocorp==0.0.10,langchain-robocorp==0.0.10,2024-07-26 19:34:40+00:00
langchain-ai/langchain,langchain-ai/langchain,167426601,langchain-openai==0.1.19,langchain-openai==0.1.19,2024-07-26 20:19:20+00:00
langchain-ai/langchain,langchain-ai/langchain,167422040,langchain-mistralai==0.1.11,langchain-mistralai==0.1.11,2024-07-26 19:36:10+00:00
langchain-ai/langchain,langchain-ai/langchain,167418771,langchain-core==0.2.24,langchain-core==0.2.24,2024-07-26 19:07:32+00:00
langchain-ai/langchain,langchain-ai/langchain,167422075,langchain-anthropic==0.1.21,langchain-anthropic==0.1.21,2024-07-26 19:36:31+00:00
langchain-ai/langchain,langchain-ai/langchain,167027131,langchain-unstructured==0.1.0,langchain-unstructured==0.1.0,2024-07-24 23:54:12+00:00
langchain-ai/langchain,langchain-ai/langchain,166934096,langchain-qdrant==0.1.3,langchain-qdrant==0.1.3,2024-07-24 14:59:26+00:00
langchain-ai/langchain,langchain-ai/langchain,166807876,langchain-pinecone==0.1.3,langchain-pinecone==0.1.3,2024-07-24 00:16:07+00:00
langchain-ai/langchain,langchain-ai/langchain,167004761,langchain-milvus==0.1.3,langchain-milvus==0.1.3,2024-07-24 20:07:19+00:00
langchain-ai/langchain,langchain-ai/langchain,167006248,langchain-cli==0.0.26,langchain-cli==0.0.26,2024-07-24 20:18:21+00:00
langchain-ai/langchain,langchain-ai/langchain,166745914,langchain==0.2.11,langchain==0.2.11,2024-07-23 16:23:26+00:00
langchain-ai/langchain,langchain-ai/langchain,166747530,langchain-experimental==0.0.63,langchain-experimental==0.0.63,2024-07-23 16:33:29+00:00
langchain-ai/langchain,langchain-ai/langchain,166793402,langchain-couchbase==0.1.1,langchain-couchbase==0.1.1,2024-07-23 21:15:44+00:00
langchain-ai/langchain,langchain-ai/langchain,166742885,langchain-core==0.2.23,langchain-core==0.2.23,2024-07-23 16:05:47+00:00
langchain-ai/langchain,langchain-ai/langchain,166747524,langchain-community==0.2.10,langchain-community==0.2.10,2024-07-23 16:33:28+00:00
langchain-ai/langchain,langchain-ai/langchain,166565169,langchain-ollama==0.1.0,langchain-ollama==0.1.0,2024-07-22 18:00:33+00:00
langchain-ai/langchain,langchain-ai/langchain,166295224,langchain==0.2.10,langchain==0.2.10,2024-07-19 19:54:43+00:00
langchain-ai/langchain,langchain-ai/langchain,166284744,langchain-mongodb==0.1.7,langchain-mongodb==0.1.7,2024-07-19 18:24:51+00:00
langchain-ai/langchain,langchain-ai/langchain,166270879,langchain-core==0.2.22,langchain-core==0.2.22,2024-07-19 16:39:23+00:00
langchain-ai/langchain,langchain-ai/langchain,166312577,langchain-community==0.2.9,langchain-community==0.2.9,2024-07-19 22:57:10+00:00
langchain-ai/langchain,langchain-ai/langchain,165891274,langchain==0.2.9,langchain==0.2.9,2024-07-17 16:45:28+00:00
langchain-ai/langchain,langchain-ai/langchain,165903405,langchain-pinecone==0.1.2,langchain-pinecone==0.1.2,2024-07-17 17:58:07+00:00
langchain-ai/langchain,langchain-ai/langchain,165916264,langchain-openai==0.1.17,langchain-openai==0.1.17,2024-07-17 19:19:46+00:00
langchain-ai/langchain,langchain-ai/langchain,165920354,langchain-milvus==0.1.2,langchain-milvus==0.1.2,2024-07-17 19:50:30+00:00
langchain-ai/langchain,langchain-ai/langchain,165941491,langchain-couchbase==0.1.0,langchain-couchbase==0.1.0,2024-07-17 22:26:37+00:00
langchain-ai/langchain,langchain-ai/langchain,165947579,langchain-core==0.2.21,langchain-core==0.2.21,2024-07-17 23:30:04+00:00
langchain-ai/langchain,langchain-ai/langchain,165736270,langchain-core==0.2.20,langchain-core==0.2.20,2024-07-16 22:17:24+00:00
langchain-ai/langchain,langchain-ai/langchain,165493782,langchain==0.2.8,langchain==0.2.8,2024-07-15 16:42:40+00:00
langchain-ai/langchain,langchain-ai/langchain,165473481,langchain-core==0.2.19,langchain-core==0.2.19,2024-07-15 14:56:35+00:00
langchain-ai/langchain,langchain-ai/langchain,165306728,langchain-core==0.2.18,langchain-core==0.2.18,2024-07-13 16:19:05+00:00
langchain-ai/langchain,langchain-ai/langchain,165254607,langchain-together==0.1.4,langchain-together==0.1.4,2024-07-12 21:04:22+00:00
langchain-ai/langchain,langchain-ai/langchain,165259235,langchain-qdrant==0.1.2,langchain-qdrant==0.1.2,2024-07-12 21:52:44+00:00
langchain-ai/langchain,langchain-ai/langchain,165254681,langchain-openai==0.1.16,langchain-openai==0.1.16,2024-07-12 21:05:03+00:00
langchain-ai/langchain,langchain-ai/langchain,165254441,langchain-mistralai==0.1.10,langchain-mistralai==0.1.10,2024-07-12 21:03:04+00:00
langchain-ai/langchain,langchain-ai/langchain,165254548,langchain-fireworks==0.1.5,langchain-fireworks==0.1.5,2024-07-12 21:03:56+00:00
langchain-ai/langchain,langchain-ai/langchain,165248421,langchain-core==0.2.17,langchain-core==0.2.17,2024-07-12 20:05:34+00:00
langchain-ai/langchain,langchain-ai/langchain,165254752,langchain-anthropic==0.1.20,langchain-anthropic==0.1.20,2024-07-12 21:05:29+00:00
langchain-ai/langchain,langchain-ai/langchain,165105033,langchain-core==0.2.16,langchain-core==0.2.16,2024-07-12 00:04:04+00:00
langchain-ai/langchain,langchain-ai/langchain,165092694,langchain-core==0.2.15,langchain-core==0.2.15,2024-07-11 21:39:58+00:00
langchain-ai/langchain,langchain-ai/langchain,164899315,langchain-openai==0.1.15,langchain-openai==0.1.15,2024-07-10 23:51:30+00:00
langchain-ai/langchain,langchain-ai/langchain,164898899,langchain-core==0.2.13,langchain-core==0.2.13,2024-07-10 23:44:23+00:00
langchain-ai/langchain,langchain-ai/langchain,164521762,langchain-community==0.2.7,langchain-community==0.2.7,2024-07-09 02:10:11+00:00
langchain-ai/langchain,langchain-ai/langchain,164496995,langchain==0.2.7,langchain==0.2.7,2024-07-08 22:12:31+00:00
langchain-ai/langchain,langchain-ai/langchain,164494056,langchain-core==0.2.12,langchain-core==0.2.12,2024-07-08 21:46:41+00:00
langchain-ai/langchain,langchain-ai/langchain,164199616,langchain-ibm==0.1.9,langchain-ibm==0.1.9,2024-07-05 18:25:14+00:00
langchain-ai/langchain,langchain-ai/langchain,163687619,langchain-openai==0.1.14,langchain-openai==0.1.14,2024-07-02 22:23:31+00:00
langchain-ai/langchain,langchain-ai/langchain,163682597,langchain-core==0.2.11,langchain-core==0.2.11,2024-07-02 21:43:59+00:00
langchain-ai/langchain,langchain-ai/langchain,163687604,langchain-anthropic==0.1.19,langchain-anthropic==0.1.19,2024-07-02 22:23:22+00:00
langchain-ai/langchain,langchain-ai/langchain,163672045,langchain-anthropic==0.1.18,langchain-anthropic==0.1.18,2024-07-02 20:54:02+00:00
langchain-ai/langchain,langchain-ai/langchain,163680646,langchain-ai21==0.1.7,langchain-ai21==0.1.7,2024-07-02 21:30:01+00:00
langchain-ai/langchain,langchain-ai/langchain,163394100,langchain-ibm==0.1.8,langchain-ibm==0.1.8,2024-07-01 16:59:52+00:00
langchain-ai/langchain,langchain-ai/langchain,163125434,langchain-openai==0.1.13,langchain-openai==0.1.13,2024-06-29 11:40:43+00:00
langchain-ai/langchain,langchain-ai/langchain,163125413,langchain-mistralai==0.1.9,langchain-mistralai==0.1.9,2024-06-29 11:40:24+00:00
langchain-ai/langchain,langchain-ai/langchain,163125442,langchain-groq==0.1.6,langchain-groq==0.1.6,2024-06-29 11:40:49+00:00
langchain-ai/langchain,langchain-ai/langchain,163125356,langchain-fireworks==0.1.4,langchain-fireworks==0.1.4,2024-06-29 11:39:27+00:00
langchain-ai/langchain,langchain-ai/langchain,163125355,langchain-anthropic==0.1.17,langchain-anthropic==0.1.17,2024-06-29 11:39:27+00:00
langchain-ai/langchain,langchain-ai/langchain,163054097,langchain-openai==0.1.12,langchain-openai==0.1.12,2024-06-28 20:00:04+00:00
langchain-ai/langchain,langchain-ai/langchain,162848090,langchain-openai==0.1.11,langchain-openai==0.1.11,2024-06-27 18:58:54+00:00
langchain-ai/langchain,langchain-ai/langchain,162869553,langchain-chroma==0.1.2,langchain-chroma==0.1.2,2024-06-27 21:04:43+00:00
langchain-ai/langchain,langchain-ai/langchain,162637390,langchain-anthropic==0.1.16,langchain-anthropic==0.1.16,2024-06-26 20:59:55+00:00
langchain-ai/langchain,langchain-ai/langchain,162391485,langchain==0.2.6,langchain==0.2.6,2024-06-25 21:10:42+00:00
langchain-ai/langchain,langchain-ai/langchain,162402182,langchain-text-splitters==0.2.2,langchain-text-splitters==0.2.2,2024-06-25 22:32:05+00:00
langchain-ai/langchain,langchain-ai/langchain,162366214,langchain-openai==0.1.10,langchain-openai==0.1.10,2024-06-25 18:34:43+00:00
langchain-ai/langchain,langchain-ai/langchain,162399142,langchain-experimental==0.0.62,langchain-experimental==0.0.62,2024-06-25 22:06:44+00:00
langchain-ai/langchain,langchain-ai/langchain,162385252,langchain-core==0.2.10,langchain-core==0.2.10,2024-06-25 20:32:26+00:00
langchain-ai/langchain,langchain-ai/langchain,162395213,langchain-community==0.2.6,langchain-community==0.2.6,2024-06-25 21:36:37+00:00
langchain-ai/langchain,langchain-ai/langchain,161695792,langchain-openai==0.1.9,langchain-openai==0.1.9,2024-06-21 15:31:03+00:00
langchain-ai/langchain,langchain-ai/langchain,161142706,langchain-core==0.2.9,langchain-core==0.2.9,2024-06-18 19:08:19+00:00
langchain-ai/langchain,langchain-ai/langchain,160955538,langchain-core==0.2.8,langchain-core==0.2.8,2024-06-17 22:23:07+00:00
langchain-ai/langchain,langchain-ai/langchain,160574199,langchain==0.2.5,langchain==0.2.5,2024-06-14 22:44:10+00:00
langchain-ai/langchain,langchain-ai/langchain,160398903,langchain==0.2.4,langchain==0.2.4,2024-06-14 00:45:13+00:00
langchain-ai/langchain,langchain-ai/langchain,160407454,langchain-qdrant==0.1.1,langchain-qdrant==0.1.1,2024-06-14 03:06:28+00:00
langchain-ai/langchain,langchain-ai/langchain,160574898,langchain-experimental==0.0.61,langchain-experimental==0.0.61,2024-06-14 22:59:04+00:00
langchain-ai/langchain,langchain-ai/langchain,160562985,langchain-core==0.2.7,langchain-core==0.2.7,2024-06-14 20:26:28+00:00
langchain-ai/langchain,langchain-ai/langchain,160574694,langchain-community==0.2.5,langchain-community==0.2.5,2024-06-14 22:54:33+00:00
langchain-ai/langchain,langchain-ai/langchain,160405670,langchain-cli==0.0.25,langchain-cli==0.0.25,2024-06-14 02:39:30+00:00
langchain-ai/langchain,langchain-ai/langchain,160391067,langchain-core==0.2.6,langchain-core==0.2.6,2024-06-13 22:53:53+00:00
langchain-ai/langchain,langchain-ai/langchain,159442327,langchain-couchbase==0.0.1,langchain-couchbase==0.0.1,2024-06-07 21:08:20+00:00
langchain-ai/langchain,langchain-ai/langchain,159290148,langchain-community==0.2.4,langchain-community==0.2.4,2024-06-07 00:57:59+00:00
langchain-ai/langchain,langchain-ai/langchain,159284895,langchain==0.2.3,langchain==0.2.3,2024-06-06 23:34:12+00:00
langchain-ai/langchain,langchain-ai/langchain,159204634,langchain-together==0.1.3,langchain-together==0.1.3,2024-06-06 14:15:41+00:00
langchain-ai/langchain,langchain-ai/langchain,159281913,langchain-core==0.2.5,langchain-core==0.2.5,2024-06-06 22:50:37+00:00
langchain-ai/langchain,langchain-ai/langchain,159039860,langchain-nomic==0.1.2,langchain-nomic==0.1.2,2024-06-05 17:11:48+00:00
langchain-ai/langchain,langchain-ai/langchain,158981794,langchain-huggingface==0.0.3,langchain-huggingface==0.0.3,2024-06-05 12:29:49+00:00
langchain-ai/langchain,langchain-ai/langchain,159045177,langchain-community==0.2.3,langchain-community==0.2.3,2024-06-05 17:47:01+00:00
langchain-ai/langchain,langchain-ai/langchain,158979213,langchain-ai21==0.1.6,langchain-ai21==0.1.6,2024-06-05 12:14:18+00:00
langchain-ai/langchain,langchain-ai/langchain,158861128,langchain==0.2.2,langchain==0.2.2,2024-06-04 18:39:19+00:00
langchain-ai/langchain,langchain-ai/langchain,158859060,langchain-text-splitters==0.2.1,langchain-text-splitters==0.2.1,2024-06-04 18:24:36+00:00
langchain-ai/langchain,langchain-ai/langchain,158869333,langchain-robocorp==0.0.9.post1,langchain-robocorp==0.0.9.post1,2024-06-04 19:38:14+00:00
langchain-ai/langchain,langchain-ai/langchain,158865143,langchain-mongodb==0.1.6,langchain-mongodb==0.1.6,2024-06-04 19:08:06+00:00
langchain-ai/langchain,langchain-ai/langchain,158861094,langchain-mistralai==0.1.8,langchain-mistralai==0.1.8,2024-06-04 18:39:01+00:00
langchain-ai/langchain,langchain-ai/langchain,158864776,langchain-milvus==0.1.1,langchain-milvus==0.1.1,2024-06-04 19:05:35+00:00
langchain-ai/langchain,langchain-ai/langchain,158861685,langchain-huggingface==0.0.2,langchain-huggingface==0.0.2,2024-06-04 18:43:14+00:00
langchain-ai/langchain,langchain-ai/langchain,158864734,langchain-groq==0.1.5,langchain-groq==0.1.5,2024-06-04 19:05:16+00:00
langchain-ai/langchain,langchain-ai/langchain,158864075,langchain-experimental==0.0.60,langchain-experimental==0.0.60,2024-06-04 19:00:40+00:00
langchain-ai/langchain,langchain-ai/langchain,158857858,langchain-core==0.2.4,langchain-core==0.2.4,2024-06-04 18:20:09+00:00
langchain-ai/langchain,langchain-ai/langchain,158862560,langchain-community==0.2.2,langchain-community==0.2.2,2024-06-04 18:49:21+00:00
langchain-ai/langchain,langchain-ai/langchain,158399110,langchain-anthropic==0.1.15,langchain-anthropic==0.1.15,2024-05-31 19:21:55+00:00
langchain-ai/langchain,langchain-ai/langchain,158212194,langchain-robocorp==0.0.9,langchain-robocorp==0.0.9,2024-05-30 16:24:12+00:00
langchain-ai/langchain,langchain-ai/langchain,158229963,langchain-core==0.2.3,langchain-core==0.2.3,2024-05-30 18:39:29+00:00
langchain-ai/langchain,langchain-ai/langchain,158064564,langchain-openai==0.1.8,langchain-openai==0.1.8,2024-05-29 20:26:38+00:00
langchain-ai/langchain,langchain-ai/langchain,158060263,langchain-core==0.2.2,langchain-core==0.2.2,2024-05-29 19:56:53+00:00
langchain-ai/langchain,langchain-ai/langchain,158066517,langchain-cli==0.0.24,langchain-cli==0.0.24,2024-05-29 20:41:26+00:00
langchain-ai/langchain,langchain-ai/langchain,157874079,langchain-milvus==0.1.0,langchain-milvus==0.1.0,2024-05-28 20:54:13+00:00
langchain-ai/langchain,langchain-ai/langchain,157406451,langchain-anthropic==0.1.14rc2,langchain-anthropic==0.1.14rc2,2024-05-24 19:46:18+00:00
langchain-ai/langchain,langchain-ai/langchain,157178302,langchain==0.2.1,langchain==0.2.1,2024-05-23 17:31:44+00:00
langchain-ai/langchain,langchain-ai/langchain,157194895,langchain-openai==0.1.8rc1,langchain-openai==0.1.8rc1,2024-05-23 19:19:51+00:00
langchain-ai/langchain,langchain-ai/langchain,157189042,langchain-core==0.2.2rc1,langchain-core==0.2.2rc1,2024-05-23 18:41:39+00:00
langchain-ai/langchain,langchain-ai/langchain,157181062,langchain-community==0.2.1,langchain-community==0.2.1,2024-05-23 17:50:47+00:00
langchain-ai/langchain,langchain-ai/langchain,157204869,langchain-cli==0.0.23,langchain-cli==0.0.23,2024-05-23 20:27:34+00:00
langchain-ai/langchain,langchain-ai/langchain,157193256,langchain-anthropic==0.1.14rc1,langchain-anthropic==0.1.14rc1,2024-05-23 19:08:36+00:00
langchain-ai/langchain,langchain-ai/langchain,156927438,langchain-robocorp==0.0.8,langchain-robocorp==0.0.8,2024-05-22 16:56:21+00:00
langchain-ai/langchain,langchain-ai/langchain,156782517,langchain-core==0.2.1,langchain-core==0.2.1,2024-05-22 00:14:40+00:00
langchain-ai/langchain,langchain-ai/langchain,156586690,langchain-nomic==0.1.1,langchain-nomic==0.1.1,2024-05-20 21:21:57+00:00
langchain-ai/langchain,langchain-ai/langchain,156333575,langchain==0.2.0,langchain==0.2.0,2024-05-17 20:46:30+00:00
langchain-ai/langchain,langchain-ai/langchain,156332784,langchain-text-splitters==0.2.0,langchain-text-splitters==0.2.0,2024-05-17 20:37:46+00:00
langchain-ai/langchain,langchain-ai/langchain,156336275,langchain-experimental==0.0.59,langchain-experimental==0.0.59,2024-05-17 21:12:48+00:00
langchain-ai/langchain,langchain-ai/langchain,156329650,langchain-core==0.2.0,langchain-core==0.2.0,2024-05-17 20:09:59+00:00
langchain-ai/langchain,langchain-ai/langchain,156334582,langchain-community==0.2.0,langchain-community==0.2.0,2024-05-17 20:56:26+00:00
langchain-ai/langchain,langchain-ai/langchain,155992999,langchain-upstage==0.1.5,langchain-upstage==0.1.5,2024-05-16 02:55:30+00:00
langchain-ai/langchain,langchain-ai/langchain,155994351,langchain-text-splitters==0.0.2,langchain-text-splitters==0.0.2,2024-05-16 03:17:02+00:00
langchain-ai/langchain,langchain-ai/langchain,155991961,langchain-pinecone==0.1.1,langchain-pinecone==0.1.1,2024-05-16 02:39:15+00:00
langchain-ai/langchain,langchain-ai/langchain,155990226,langchain-ibm==0.1.7,langchain-ibm==0.1.7,2024-05-16 02:15:11+00:00
langchain-ai/langchain,langchain-ai/langchain,155992942,langchain-fireworks==0.1.3,langchain-fireworks==0.1.3,2024-05-16 02:54:47+00:00
langchain-ai/langchain,langchain-ai/langchain,155990597,langchain-exa==0.1.0,langchain-exa==0.1.0,2024-05-16 02:22:00+00:00
langchain-ai/langchain,langchain-ai/langchain,156139018,langchain-anthropic==0.1.13,langchain-anthropic==0.1.13,2024-05-16 18:11:30+00:00
langchain-ai/langchain,langchain-ai/langchain,155991432,langchain-airbyte==0.1.1,langchain-airbyte==0.1.1,2024-05-16 02:33:59+00:00
langchain-ai/langchain,langchain-ai/langchain,155967680,langchain-voyageai==0.1.1,langchain-voyageai==0.1.1,2024-05-15 21:34:46+00:00
langchain-ai/langchain,langchain-ai/langchain,155967716,langchain-together==0.1.2,langchain-together==0.1.2,2024-05-15 21:35:06+00:00
langchain-ai/langchain,langchain-ai/langchain,155967608,langchain-robocorp==0.0.7,langchain-robocorp==0.0.7,2024-05-15 21:34:10+00:00
langchain-ai/langchain,langchain-ai/langchain,155967630,langchain-qdrant==0.1.0,langchain-qdrant==0.1.0,2024-05-15 21:34:20+00:00
langchain-ai/langchain,langchain-ai/langchain,155967592,langchain-prompty==0.0.2,langchain-prompty==0.0.2,2024-05-15 21:33:58+00:00
langchain-ai/langchain,langchain-ai/langchain,155951979,langchain-openai==0.1.7,langchain-openai==0.1.7,2024-05-15 19:49:12+00:00
langchain-ai/langchain,langchain-ai/langchain,155967618,langchain-nomic==0.1.0,langchain-nomic==0.1.0,2024-05-15 21:34:14+00:00
langchain-ai/langchain,langchain-ai/langchain,155967763,langchain-mongodb==0.1.5,langchain-mongodb==0.1.5,2024-05-15 21:35:40+00:00
langchain-ai/langchain,langchain-ai/langchain,155967568,langchain-mistralai==0.1.7,langchain-mistralai==0.1.7,2024-05-15 21:33:44+00:00
